job_id,user,partition,state,submit,start,end,elapsed,queuetime,alloccpus,cputime,cpueff,reqmem,maxrss,memeff,exitcode
105639,gw2965,nodes,COMPLETED,2026-08-05T19:02:30Z,2026-08-05T19:02:33Z,2026-08-05T19:02:38Z,5s,3.0s,6,10.0313s,33.4377%,0.0MB,0.0MB,0.0%,0
105640,gw2965,nodes,COMPLETED,2026-08-05T19:02:31Z,2026-08-05T19:02:33Z,2026-08-05T19:02:37Z,4s,2.0s,6,9.9306s,41.3774%,0.0MB,0.0MB,0.0%,0
105641,gw2965,nodes,COMPLETED,2026-08-05T19:02:32Z,2026-08-05T19:02:33Z,2026-08-05T19:02:38Z,5s,1.0s,6,10.2368s,34.1227%,0.0MB,0.0MB,0.0%,0
105642,gw2965,nodes,COMPLETED,2026-08-05T19:02:33Z,2026-08-05T19:02:36Z,2026-08-05T19:02:41Z,5s,3.0s,6,10.1095s,33.6982%,0.0MB,0.0MB,0.0%,0
105643,gw2965,nodes,COMPLETED,2026-08-05T19:02:34Z,2026-08-05T19:02:36Z,2026-08-05T19:02:38Z,2s,2.0s,6,3.1669s,26.3909%,0.0MB,0.0MB,0.0%,0
105644,gw2965,nodes,COMPLETED,2026-08-05T19:02:35Z,2026-08-05T19:02:36Z,2026-08-05T19:02:38Z,2s,1.0s,6,3.2388s,26.9903%,0.0MB,0.0MB,0.0%,0
105645,gw2965,nodes,COMPLETED,2026-08-05T19:02:36Z,2026-08-05T19:02:39Z,2026-08-05T19:02:41Z,2s,3.0s,6,3.2343s,26.9526%,0.0MB,0.0MB,0.0%,0
105646,gw2965,nodes,COMPLETED,2026-08-05T19:02:37Z,2026-08-05T19:02:39Z,2026-08-05T19:02:41Z,2s,2.0s,6,3.3094s,27.578%,0.0MB,0.0MB,0.0%,0
105647,gw2965,nodes,COMPLETED,2026-08-05T19:02:38Z,2026-08-05T19:02:39Z,2026-08-05T19:02:41Z,2s,1.0s,6,3.2922s,27.4353%,0.0MB,0.0MB,0.0%,0
105648,gw2965,nodes,COMPLETED,2026-08-05T19:02:39Z,2026-08-05T19:02:42Z,2026-08-05T19:02:47Z,5s,3.0s,6,9.6506s,32.1687%,0.0MB,0.0MB,0.0%,0
105649,gw2965,nodes,COMPLETED,2026-08-05T19:02:40Z,2026-08-05T19:02:42Z,2026-08-05T19:02:47Z,5s,2.0s,6,10.4202s,34.7339%,0.0MB,0.0MB,0.0%,0
105650,gw2965,nodes,COMPLETED,2026-08-05T19:02:41Z,2026-08-05T19:02:42Z,2026-08-05T19:02:47Z,5s,1.0s,6,9.9912s,33.3039%,0.0MB,0.0MB,0.0%,0
105651,gw2965,nodes,COMPLETED,2026-08-05T19:02:42Z,2026-08-05T19:02:45Z,2026-08-05T19:02:47Z,2s,3.0s,6,3.2339s,26.9494%,0.0MB,0.0MB,0.0%,0
105652,gw2965,nodes,COMPLETED,2026-08-05T19:02:43Z,2026-08-05T19:02:45Z,2026-08-05T19:02:47Z,2s,2.0s,6,3.3336s,27.7797%,0.0MB,0.0MB,0.0%,0
105653,gw2965,nodes,COMPLETED,2026-08-05T19:02:44Z,2026-08-05T19:02:45Z,2026-08-05T19:02:47Z,2s,1.0s,6,3.2341s,26.9507%,0.0MB,0.0MB,0.0%,0
105654,gw2965,nodes,COMPLETED,2026-08-05T19:02:45Z,2026-08-05T19:02:48Z,2026-08-05T19:02:52Z,4s,3.0s,6,9.6629s,40.2621%,0.0MB,0.0MB,0.0%,0
105655,gw2965,nodes,COMPLETED,2026-08-05T19:02:46Z,2026-08-05T19:02:48Z,2026-08-05T19:02:49Z,1s,2.0s,6,2.4215s,40.3585%,0.0MB,0.0MB,0.0%,0
105656,gw2965,nodes,COMPLETED,2026-08-05T19:02:47Z,2026-08-05T19:02:48Z,2026-08-05T19:02:52Z,4s,1.0s,6,8.2765s,34.4853%,0.0MB,0.0MB,0.0%,0
105657,gw2965,nodes,COMPLETED,2026-08-05T19:02:48Z,2026-08-05T19:02:51Z,2026-08-05T19:02:56Z,5s,3.0s,6,10.588s,35.2934%,0.0MB,0.0MB,0.0%,0
105658,gw2965,nodes,COMPLETED,2026-08-05T19:02:49Z,2026-08-05T19:02:51Z,2026-08-05T19:02:55Z,4s,2.0s,6,7.4175s,30.9064%,0.0MB,0.0MB,0.0%,0
105659,gw2965,nodes,COMPLETED,2026-08-05T19:02:50Z,2026-08-05T19:02:51Z,2026-08-05T19:02:53Z,2s,1.0s,6,1.9058s,15.8814%,0.0MB,0.0MB,0.0%,0
105660,gw2965,nodes,COMPLETED,2026-08-05T19:02:51Z,2026-08-05T19:02:54Z,2026-08-05T19:02:56Z,2s,3.0s,6,2.4804s,20.67%,0.0MB,0.0MB,0.0%,0
105661,gw2965,nodes,COMPLETED,2026-08-05T19:02:52Z,2026-08-05T19:02:54Z,2026-08-05T19:02:56Z,2s,2.0s,6,3.3097s,27.5812%,0.0MB,0.0MB,0.0%,0
105662,gw2965,nodes,COMPLETED,2026-08-05T19:02:53Z,2026-08-05T19:02:54Z,2026-08-05T19:02:56Z,2s,1.0s,6,1.9433s,16.1942%,0.0MB,0.0MB,0.0%,0
105663,gw2965,nodes,COMPLETED,2026-08-05T19:02:54Z,2026-08-05T19:02:57Z,2026-08-05T19:02:59Z,2s,3.0s,6,3.1795s,26.496%,0.0MB,0.0MB,0.0%,0
105664,gw2965,nodes,COMPLETED,2026-08-05T19:02:55Z,2026-08-05T19:02:57Z,2026-08-05T19:02:59Z,2s,2.0s,6,2.5043s,20.8693%,0.0MB,0.0MB,0.0%,0
105665,gw2965,nodes,COMPLETED,2026-08-05T19:02:56Z,2026-08-05T19:02:57Z,2026-08-05T19:03:02Z,5s,1.0s,1,6.7538s,135.0762%,0.0MB,0.0MB,0.0%,0
105666,gw2965,nodes,COMPLETED,2026-08-05T19:02:57Z,2026-08-05T19:03:00Z,2026-08-05T19:03:02Z,2s,3.0s,6,2.4878s,20.7319%,0.0MB,0.0MB,0.0%,0
105667,gw2965,nodes,COMPLETED,2026-08-05T19:02:58Z,2026-08-05T19:03:00Z,2026-08-05T19:03:02Z,2s,2.0s,6,2.6841s,22.3671%,0.0MB,0.0MB,0.0%,0
105668,gw2965,nodes,COMPLETED,2026-08-05T19:02:59Z,2026-08-05T19:03:00Z,2026-08-05T19:03:02Z,2s,1.0s,6,2.6254s,21.8781%,0.0MB,0.0MB,0.0%,0
105669,gw2965,nodes,COMPLETED,2026-08-05T19:03:00Z,2026-08-05T19:03:03Z,2026-08-05T19:03:05Z,2s,3.0s,6,2.5922s,21.6016%,0.0MB,0.0MB,0.0%,0
105670,gw2965,nodes,COMPLETED,2026-08-05T19:03:01Z,2026-08-05T19:03:03Z,2026-08-05T19:03:05Z,2s,2.0s,6,2.5537s,21.2808%,0.0MB,0.0MB,0.0%,0
105671,gw2965,nodes,COMPLETED,2026-08-05T19:03:02Z,2026-08-05T19:03:03Z,2026-08-05T19:03:05Z,2s,1.0s,6,2.597s,21.6415%,0.0MB,0.0MB,0.0%,0
105672,gw2965,nodes,COMPLETED,2026-08-05T19:03:03Z,2026-08-05T19:03:06Z,2026-08-05T19:03:09Z,3s,3.0s,6,2.6595s,14.7748%,0.0MB,0.0MB,0.0%,0
105673,gw2965,nodes,COMPLETED,2026-08-05T19:03:04Z,2026-08-05T19:03:06Z,2026-08-05T19:03:09Z,3s,2.0s,6,2.6362s,14.6456%,0.0MB,0.0MB,0.0%,0
105674,gw2965,nodes,COMPLETED,2026-08-05T19:03:05Z,2026-08-05T19:03:06Z,2026-08-05T19:13:53Z,647s,1.0s,6,2532.324s,65.2325%,0.0MB,1416.07421875MB,0.0%,0
105675,gw2965,nodes,COMPLETED,2026-08-05T19:03:06Z,2026-08-05T19:03:09Z,2026-08-05T19:03:13Z,4s,3.0s,6,2.7603s,11.5011%,0.0MB,0.0MB,0.0%,0
105676,gw2965,nodes,COMPLETED,2026-08-05T19:03:07Z,2026-08-05T19:03:09Z,2026-08-05T19:03:13Z,4s,2.0s,6,2.7145s,11.3104%,0.0MB,0.0MB,0.0%,0
105677,gw2965,nodes,COMPLETED,2026-08-05T19:03:09Z,2026-08-05T19:03:09Z,2026-08-05T19:03:13Z,4s,0.0s,6,2.769s,11.5374%,0.0MB,0.0MB,0.0%,0
105678,gw2965,nodes,COMPLETED,2026-08-05T19:03:09Z,2026-08-05T19:03:12Z,2026-08-05T19:03:16Z,4s,3.0s,6,2.6582s,11.0759%,0.0MB,0.0MB,0.0%,0
105679,gw2965,nodes,COMPLETED,2026-08-05T19:03:10Z,2026-08-05T19:03:12Z,2026-08-05T19:03:16Z,4s,2.0s,6,2.7347s,11.3946%,0.0MB,0.0MB,0.0%,0
105680,gw2965,nodes,COMPLETED,2026-08-05T19:03:11Z,2026-08-05T19:03:12Z,2026-08-05T19:03:16Z,4s,1.0s,6,2.6846s,11.1859%,0.0MB,0.0MB,0.0%,0
105681,gw2965,nodes,COMPLETED,2026-08-05T19:03:13Z,2026-08-05T19:03:15Z,2026-08-05T19:03:17Z,2s,2.0s,6,2.574s,21.4497%,0.0MB,0.0MB,0.0%,0
105682,gw2965,nodes,COMPLETED,2026-08-05T19:03:14Z,2026-08-05T19:03:15Z,2026-08-05T19:03:17Z,2s,1.0s,6,2.5579s,21.3161%,0.0MB,0.0MB,0.0%,0
105683,gw2965,nodes,COMPLETED,2026-08-05T19:03:15Z,2026-08-05T19:03:15Z,2026-08-05T19:03:17Z,2s,0.0s,6,2.495s,20.792%,0.0MB,0.0MB,0.0%,0
105684,gw2965,nodes,COMPLETED,2026-08-05T19:03:15Z,2026-08-05T19:03:18Z,2026-08-05T19:03:19Z,1s,3.0s,6,2.5808s,43.0134%,0.0MB,0.0MB,0.0%,0
105685,gw2965,nodes,COMPLETED,2026-08-05T19:03:16Z,2026-08-05T19:03:18Z,2026-08-05T19:03:19Z,1s,2.0s,6,2.5354s,42.2565%,0.0MB,0.0MB,0.0%,0
105686,gw2965,nodes,COMPLETED,2026-08-05T19:03:17Z,2026-08-05T19:03:18Z,2026-08-05T19:03:19Z,1s,1.0s,6,2.53s,42.1672%,0.0MB,0.0MB,0.0%,0
105687,gw2965,nodes,COMPLETED,2026-08-05T19:03:18Z,2026-08-05T19:03:21Z,2026-08-05T19:03:41Z,20s,3.0s,2,28.5639s,71.4099%,0.0MB,0.0MB,0.0%,0
105688,gw2965,nodes,COMPLETED,2026-08-05T19:03:19Z,2026-08-05T19:03:21Z,2026-08-05T19:03:42Z,21s,2.0s,2,28.186s,67.1096%,0.0MB,0.0MB,0.0%,0
105689,gw2965,nodes,COMPLETED,2026-08-05T19:03:20Z,2026-08-05T19:03:21Z,2026-08-05T19:03:24Z,3s,1.0s,6,2.8386s,15.7698%,0.0MB,0.0MB,0.0%,0
105690,gw2965,nodes,COMPLETED,2026-08-05T19:03:21Z,2026-08-05T19:03:24Z,2026-08-05T19:03:26Z,2s,3.0s,6,2.7399s,22.8327%,0.0MB,0.0MB,0.0%,0
105691,gw2965,nodes,COMPLETED,2026-08-05T19:03:22Z,2026-08-05T19:03:24Z,2026-08-05T19:03:26Z,2s,2.0s,6,2.8689s,23.9078%,0.0MB,0.0MB,0.0%,0
105692,gw2965,nodes,COMPLETED,2026-08-05T19:03:23Z,2026-08-05T19:03:24Z,2026-08-05T19:03:26Z,2s,1.0s,6,2.7994s,23.3287%,0.0MB,0.0MB,0.0%,0
105693,gw2965,nodes,COMPLETED,2026-08-05T19:03:24Z,2026-08-05T19:03:27Z,2026-08-05T19:03:29Z,2s,3.0s,6,2.8198s,23.498%,0.0MB,0.0MB,0.0%,0
105694,gw2965,nodes,COMPLETED,2026-08-05T19:03:25Z,2026-08-05T19:03:27Z,2026-08-05T19:03:29Z,2s,2.0s,6,2.7688s,23.0736%,0.0MB,0.0MB,0.0%,0
105695,gw2965,nodes,COMPLETED,2026-08-05T19:03:26Z,2026-08-05T19:03:27Z,2026-08-05T19:03:29Z,2s,1.0s,6,2.8637s,23.864%,0.0MB,0.0MB,0.0%,0
105696,gw2965,nodes,COMPLETED,2026-08-05T19:03:27Z,2026-08-05T19:03:30Z,2026-08-05T19:03:33Z,3s,3.0s,6,2.8696s,15.9421%,0.0MB,0.0MB,0.0%,0
105697,gw2965,nodes,COMPLETED,2026-08-05T19:03:28Z,2026-08-05T19:03:30Z,2026-08-05T19:03:32Z,2s,2.0s,6,1.9612s,16.3437%,0.0MB,0.0MB,0.0%,0
105698,gw2965,nodes,COMPLETED,2026-08-05T19:03:29Z,2026-08-05T19:03:30Z,2026-08-05T19:04:01Z,31s,1.0s,2,29.7396s,47.9671%,0.0MB,5.6015625MB,0.0%,0
105699,gw2965,nodes,COMPLETED,2026-08-05T19:03:30Z,2026-08-05T19:03:33Z,2026-08-05T19:03:35Z,2s,3.0s,6,2.8432s,23.6932%,0.0MB,0.0MB,0.0%,0
105700,gw2965,nodes,COMPLETED,2026-08-05T19:03:31Z,2026-08-05T19:03:33Z,2026-08-05T19:03:34Z,1s,2.0s,6,1.8568s,30.9459%,0.0MB,0.0MB,0.0%,0
105701,gw2965,nodes,COMPLETED,2026-08-05T19:03:32Z,2026-08-05T19:03:33Z,2026-08-05T19:03:35Z,2s,1.0s,6,2.8415s,23.6792%,0.0MB,0.0MB,0.0%,0
105702,gw2965,nodes,COMPLETED,2026-08-05T19:03:33Z,2026-08-05T19:03:36Z,2026-08-05T19:03:39Z,3s,3.0s,1,1.5145s,50.4843%,0.0MB,0.0MB,0.0%,0
105703,gw2965,nodes,COMPLETED,2026-08-05T19:03:34Z,2026-08-05T19:03:36Z,2026-08-05T19:04:13Z,37s,2.0s,2,30.5128s,41.2336%,0.0MB,21.3671875MB,0.0%,0
105704,gw2965,nodes,COMPLETED,2026-08-05T19:03:35Z,2026-08-05T19:03:36Z,2026-08-05T19:04:15Z,39s,1.0s,2,30.7857s,39.4689%,0.0MB,21.3984375MB,0.0%,0
105705,gw2965,nodes,COMPLETED,2026-08-05T19:03:36Z,2026-08-05T19:03:39Z,2026-08-05T19:03:47Z,8s,3.0s,6,13.3287s,27.768%,0.0MB,0.0MB,0.0%,0
105706,gw2965,nodes,COMPLETED,2026-08-05T19:03:37Z,2026-08-05T19:03:39Z,2026-08-05T19:04:25Z,46s,2.0s,2,31.0953s,33.7993%,0.0MB,21.26953125MB,0.0%,0
105707,gw2965,nodes,COMPLETED,2026-08-05T19:03:38Z,2026-08-05T19:03:39Z,2026-08-05T19:04:25Z,46s,1.0s,2,32.5068s,35.3335%,0.0MB,21.40234375MB,0.0%,0
105708,gw2965,nodes,COMPLETED,2026-08-05T19:03:39Z,2026-08-05T19:03:42Z,2026-08-05T19:04:37Z,55s,3.0s,2,32.3812s,29.4374%,0.0MB,1071.42578125MB,0.0%,0
105709,gw2965,nodes,COMPLETED,2026-08-05T19:03:41Z,2026-08-05T19:03:42Z,2026-08-05T19:04:37Z,55s,1.0s,2,29.2328s,26.5752%,0.0MB,1071.3125MB,0.0%,0
105710,gw2965,nodes,COMPLETED,2026-08-05T19:03:41Z,2026-08-05T19:03:42Z,2026-08-05T19:04:36Z,54s,1.0s,2,29.3831s,27.2066%,0.0MB,1068.87109375MB,0.0%,0
105711,gw2965,nodes,COMPLETED,2026-08-05T19:03:42Z,2026-08-05T19:03:45Z,2026-08-05T19:04:43Z,58s,3.0s,2,31.373s,27.0457%,0.0MB,503.203125MB,0.0%,0
105712,gw2965,nodes,COMPLETED,2026-08-05T19:03:43Z,2026-08-05T19:03:45Z,2026-08-05T19:04:43Z,58s,2.0s,2,32.6885s,28.1797%,0.0MB,288.90234375MB,0.0%,0
105713,gw2965,nodes,COMPLETED,2026-08-05T19:03:44Z,2026-08-05T19:03:45Z,2026-08-05T19:04:41Z,56s,1.0s,2,30.7117s,27.4212%,0.0MB,702.30859375MB,0.0%,0
105714,gw2965,nodes,COMPLETED,2026-08-05T19:03:46Z,2026-08-05T19:03:48Z,2026-08-05T19:04:41Z,53s,2.0s,2,31.4714s,29.69%,0.0MB,467.48828125MB,0.0%,0
105715,gw2965,nodes,COMPLETED,2026-08-05T19:03:47Z,2026-08-05T19:03:48Z,2026-08-05T19:04:41Z,53s,1.0s,2,28.922s,27.2849%,0.0MB,467.4765625MB,0.0%,0
105716,gw2965,nodes,COMPLETED,2026-08-05T19:03:48Z,2026-08-05T19:03:48Z,2026-08-05T19:04:41Z,53s,0.0s,2,29.3506s,27.6892%,0.0MB,467.04296875MB,0.0%,0
105717,gw2965,nodes,COMPLETED,2026-08-05T19:03:49Z,2026-08-05T19:03:51Z,2026-08-05T19:04:51Z,60s,2.0s,2,33.148s,27.6234%,0.0MB,542.91015625MB,0.0%,0
105718,gw2965,nodes,COMPLETED,2026-08-05T19:03:50Z,2026-08-05T19:03:51Z,2026-08-05T19:04:50Z,59s,1.0s,2,33.5481s,28.4306%,0.0MB,552.140625MB,0.0%,0
105719,gw2965,nodes,COMPLETED,2026-08-05T19:03:51Z,2026-08-05T19:03:51Z,2026-08-05T19:04:49Z,58s,0.0s,2,31.2467s,26.9368%,0.0MB,548.54296875MB,0.0%,0
105720,gw2965,nodes,COMPLETED,2026-08-05T19:03:51Z,2026-08-05T19:03:54Z,2026-08-05T19:04:51Z,57s,3.0s,2,31.4985s,27.6303%,0.0MB,548.42578125MB,0.0%,0
105721,gw2965,nodes,COMPLETED,2026-08-05T19:03:52Z,2026-08-05T19:03:54Z,2026-08-05T19:04:51Z,57s,2.0s,2,33.1737s,29.0997%,0.0MB,545.10546875MB,0.0%,0
105722,gw2965,nodes,COMPLETED,2026-08-05T19:03:53Z,2026-08-05T19:03:54Z,2026-08-05T19:04:51Z,57s,1.0s,2,31.5667s,27.6901%,0.0MB,546.87890625MB,0.0%,0
105723,gw2965,nodes,COMPLETED,2026-08-05T19:03:55Z,2026-08-05T19:03:57Z,2026-08-05T19:05:02Z,65s,2.0s,2,31.378s,24.1369%,0.0MB,524.83203125MB,0.0%,0
105724,gw2965,nodes,COMPLETED,2026-08-05T19:03:56Z,2026-08-05T19:03:57Z,2026-08-05T19:05:03Z,66s,1.0s,2,30.319s,22.9689%,0.0MB,532.25390625MB,0.0%,0
105725,gw2965,nodes,COMPLETED,2026-08-05T19:03:56Z,2026-08-05T19:03:57Z,2026-08-05T19:04:57Z,60s,1.0s,2,33.5095s,27.9246%,0.0MB,532.96875MB,0.0%,0
105726,gw2965,nodes,COMPLETED,2026-08-05T19:03:58Z,2026-08-05T19:04:00Z,2026-08-05T19:05:03Z,63s,2.0s,2,33.7226s,26.764%,0.0MB,531.5546875MB,0.0%,0
105727,gw2965,nodes,COMPLETED,2026-08-05T19:03:59Z,2026-08-05T19:04:00Z,2026-08-05T19:05:04Z,64s,1.0s,2,33.9437s,26.5185%,0.0MB,541.7421875MB,0.0%,0
105728,gw2965,nodes,FAILED,2026-08-05T19:03:59Z,2026-08-05T19:04:00Z,2026-08-05T19:04:03Z,3s,1.0s,2,8.7738s,146.2293%,0.0MB,0.0MB,0.0%,0
105729,gw2965,nodes,COMPLETED,2026-08-05T19:04:01Z,2026-08-05T19:04:03Z,2026-08-05T19:05:03Z,60s,2.0s,2,36.7186s,30.5989%,0.0MB,549.08984375MB,0.0%,0
105730,gw2965,nodes,FAILED,2026-08-05T19:04:02Z,2026-08-05T19:04:03Z,2026-08-05T19:04:10Z,7s,1.0s,2,10.1906s,72.7897%,0.0MB,0.0MB,0.0%,0
105731,gw2965,nodes,FAILED,2026-08-05T19:04:03Z,2026-08-05T19:04:03Z,2026-08-05T19:04:10Z,7s,0.0s,2,10.1301s,72.3577%,0.0MB,0.0MB,0.0%,0
105732,gw2965,nodes,FAILED,2026-08-05T19:04:04Z,2026-08-05T19:04:06Z,2026-08-05T19:04:17Z,11s,2.0s,2,10.9395s,49.7248%,0.0MB,0.0MB,0.0%,0
105733,gw2965,nodes,FAILED,2026-08-05T19:04:04Z,2026-08-05T19:04:06Z,2026-08-05T19:04:17Z,11s,2.0s,2,11.129s,50.5866%,0.0MB,0.0MB,0.0%,0
105734,gw2965,nodes,FAILED,2026-08-05T19:04:06Z,2026-08-05T19:04:06Z,2026-08-05T19:04:17Z,11s,0.0s,2,10.9106s,49.5936%,0.0MB,0.0MB,0.0%,0
105735,gw2965,nodes,FAILED,2026-08-05T19:04:07Z,2026-08-05T19:04:09Z,2026-08-05T19:04:11Z,2s,2.0s,1,1.3863s,69.3147%,0.0MB,0.0MB,0.0%,0
105736,gw2965,nodes,FAILED,2026-08-05T19:04:08Z,2026-08-05T19:04:09Z,2026-08-05T19:04:20Z,11s,1.0s,2,10.87s,49.4089%,0.0MB,0.0MB,0.0%,0
105737,gw2965,nodes,FAILED,2026-08-05T19:04:09Z,2026-08-05T19:04:09Z,2026-08-05T19:04:20Z,11s,0.0s,2,10.8768s,49.44%,0.0MB,0.0MB,0.0%,0
105738,gw2965,nodes,FAILED,2026-08-05T19:04:09Z,2026-08-05T19:04:12Z,2026-08-05T19:04:23Z,11s,3.0s,2,10.5661s,48.0275%,0.0MB,0.0MB,0.0%,0
105739,gw2965,nodes,FAILED,2026-08-05T19:04:11Z,2026-08-05T19:04:12Z,2026-08-05T19:04:23Z,11s,1.0s,2,10.6255s,48.2977%,0.0MB,0.0MB,0.0%,0
105740,gw2965,nodes,FAILED,2026-08-05T19:04:12Z,2026-08-05T19:04:12Z,2026-08-05T19:04:23Z,11s,0.0s,2,10.6579s,48.445%,0.0MB,0.0MB,0.0%,0
105741,gw2965,nodes,CANCELLED,2026-08-05T19:19:41Z,2026-08-05T19:19:41Z,2026-08-05T19:54:59Z,2118s,0.0s,8,104.3067s,0.6156%,0.0MB,1570.671875MB,0.0%,0
105742,gw2965,nodes,CANCELLED,2026-08-05T19:20:00Z,2026-08-05T19:20:00Z,2026-08-05T19:54:59Z,2099s,0.0s,1,2059.0341s,98.096%,0.0MB,25105.23828125MB,0.0%,0
105743,gw2965,nodes,COMPLETED,2026-08-05T19:20:02Z,2026-08-05T19:20:03Z,2026-08-05T19:21:15Z,72s,1.0s,2,65.3796s,45.4025%,0.0MB,594.09375MB,0.0%,0
105744,gw2965,nodes,COMPLETED,2026-08-05T19:20:02Z,2026-08-05T19:20:03Z,2026-08-05T19:21:17Z,74s,1.0s,2,65.7284s,44.4111%,0.0MB,600.2109375MB,0.0%,0
105745,gw2965,nodes,COMPLETED,2026-08-05T19:20:03Z,2026-08-05T19:20:03Z,2026-08-05T19:21:21Z,78s,0.0s,2,73.1233s,46.8739%,0.0MB,601.98046875MB,0.0%,0
105746,gw2965,nodes,COMPLETED,2026-08-05T19:20:04Z,2026-08-05T19:20:06Z,2026-08-05T19:21:16Z,70s,2.0s,2,71.9611s,51.4008%,0.0MB,600.32421875MB,0.0%,0
105747,gw2965,nodes,FAILED,2026-08-05T19:20:05Z,2026-08-05T19:20:06Z,2026-08-05T19:25:24Z,318s,1.0s,2,14683.4999s,2308.7264%,0.0MB,600.55078125MB,0.0%,0
105748,gw2965,nodes,COMPLETED,2026-08-05T19:55:08Z,2026-08-05T19:55:08Z,2026-08-05T21:29:21Z,5653s,0.0s,8,114.9146s,0.2541%,0.0MB,1565.69140625MB,0.0%,0
105749,gw2965,nodes,COMPLETED,2026-08-05T19:55:28Z,2026-08-05T19:55:28Z,2026-08-05T21:25:14Z,5386s,0.0s,1,5393.9461s,100.1475%,0.0MB,29691.94140625MB,0.0%,0
105750,gw2965,nodes,COMPLETED,2026-08-05T19:55:29Z,2026-08-05T19:55:31Z,2026-08-05T20:00:25Z,294s,2.0s,2,14744.6431s,2507.5924%,0.0MB,421.28125MB,0.0%,0
105751,gw2965,nodes,COMPLETED,2026-08-05T21:25:17Z,2026-08-05T21:25:17Z,2026-08-05T21:28:22Z,185s,0.0s,20,1223.8352s,33.0766%,0.0MB,130270.3515625MB,0.0%,0
105752,gw2965,nodes,COMPLETED,2026-08-05T21:28:25Z,2026-08-05T21:28:26Z,2026-08-05T21:28:30Z,4s,1.0s,1,11.2738s,281.8448%,0.0MB,0.0MB,0.0%,0
105753,gw2965,nodes,COMPLETED,2026-08-05T21:28:25Z,2026-08-05T21:28:26Z,2026-08-05T21:28:28Z,2s,1.0s,1,8.7092s,435.4623%,0.0MB,0.0MB,0.0%,0
105754,gw2965,nodes,COMPLETED,2026-08-05T21:28:30Z,2026-08-05T21:28:32Z,2026-08-05T21:28:40Z,8s,2.0s,2,17.152s,107.2003%,0.0MB,0.0MB,0.0%,0
105755,gw2965,nodes,COMPLETED,2026-08-05T21:28:30Z,2026-08-05T21:28:32Z,2026-08-05T21:28:38Z,6s,2.0s,2,14.9038s,124.198%,0.0MB,0.0MB,0.0%,0
105756,gw2965,nodes,COMPLETED,2026-08-05T21:28:45Z,2026-08-05T21:28:45Z,2026-08-05T21:29:01Z,16s,0.0s,1,43.2804s,270.5022%,0.0MB,0.0MB,0.0%,0
105757,gw2965,nodes,COMPLETED,2026-08-05T21:29:05Z,2026-08-05T21:29:06Z,2026-08-05T21:29:13Z,7s,1.0s,2,16.6567s,118.9761%,0.0MB,0.0MB,0.0%,0
